id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_396;0;GmbH;98574;1420;1992;;GKV;262680.45;262680.45;109224.61;75266.31;-5419.6;;5419.6;69846.71;69846.71;64629.75;172975.29;115190.26;0.0;0.0;;;;;;;;;;57785.03;154656.22;86635.82;18536.15;;;30530.18;-2.0;-49172.11
C_899;0;GmbH;96515;43220;1997;73.0;GKV;198904.16;198904.16;198904.16;-18296.39;28.0;;;-18268.39;-14557.74;-20969.74;51041.73;25020.62;0.0;0.0;;;;283.38;;;;;;26021.11;39807.97;49442.93;19525.16;;;21356.4;-795.0;-1221.0
C_713;0;GmbH;98574;46712;2007;;GKV;1111133.6;1111133.6;1128751.36;323438.76;-309657.08;380962.18;690619.26;13781.68;15989.15;-13889.68;18062003.32;16713384.62;840702.52;0.0;75645.39;;;;;;;;;507916.18;4017641.06;4017951.23;3410640.35;;;-646826.08;-4343820.73;7262691.29
C_413;0;GmbH;99713;1610;1990;32.0;GKV;13020708.33;13020708.33;4154925.21;777065.02;-97338.92;8565.49;110074.36;679726.1;679726.1;578821.0;8763989.81;5132890.5;937276.46;1007277.58;692230.33;787276.44;1007277.58;1935286.76;;;;;;1686545.27;3528251.51;1417925.74;103501.59;546066.53;;2990340.14;-2929002.18;56643.37
C_729;0;GmbH;37327;43210;1991;3.0;GKV;6176947.01;6176947.01;3722169.51;224203.95;-27630.16;629.99;28260.15;196573.79;196573.79;98495.38;2047099.9;930940.69;442404.35;84367.25;330721.53;442404.35;84367.25;285112.17;;;;;;518158.61;657790.86;610888.68;187386.05;;;429229.31;-628550.13;394312.57
C_315;0;GmbH;99976;46742;1991;3.0;GKV;1368908.77;1368908.77;916018.82;137364.44;-9002.33;1241.12;10243.45;128362.11;128362.11;79446.61;617441.06;201535.56;68752.0;0.0;9880.7;;;57122.21;;;;;;237029.5;214788.16;108529.81;17830.8;;;113583.12;-172076.81;82239.88
C_982;1;GmbH & Co. KG;99867;41201;1998;;GKV;24193132.7;24544260.26;14968191.73;716819.52;-895263.35;901.75;896165.1;-178443.83;-178443.83;-195339.47;14230523.2;6559687.0;7365902.32;21449.0;66662.71;6687500.0;;1812750.58;203018.86;;;;;0.0;5903985.3;1313816.92;407429.32;222424.15;;568579.39;-510914.95;285594.11
C_340;0;GmbH;37339;16230;2000;9.0;GKV;1491905.49;1491905.49;1745705.21;8178.57;-7036.36;939.39;7975.75;1142.21;1142.21;1142.21;910842.39;594344.33;0.0;0.0;;;;5379.52;;;;;;316498.06;351712.39;351712.39;2471.0;184746.07;;42710.75;-44659.36;-60.0
C_407;0;GmbH;99706;49410;2006;;GKV;71598673.69;71598673.69;14986792.77;1313708.04;48156.83;73147.78;24990.95;1361864.87;1361864.87;905626.11;23977109.99;10297168.61;0.0;0.0;1780300.63;;;5809322.92;;;;;;13679941.38;16919413.92;5143494.13;1618785.43;2251317.82;;1408023.51;-1629301.91;-1000000.0
C_449;0;GmbH;99819;25730;1990;;GKV;15645358.64;15645358.64;1871675.72;72715.82;22709.8;45137.67;22427.87;95425.62;95425.62;73359.92;2739379.54;1752408.56;21993.3;0.0;195476.09;21993.3;;114389.87;;;;;;964977.68;2739379.54;1025451.47;109800.97;;;324782.13;-1395.77;-203564.29
C_390;0;Einzelfirma;99974;68201;2002;;GKV;16860928.53;16935834.63;9214153.56;277003.71;-39192.04;7459.55;46651.59;237811.67;237811.67;138020.95;5125331.34;3239999.85;0.0;387772.0;;;;1412656.53;;;;;;1497559.49;4384752.95;4197048.47;2230408.81;1795457.85;;1529271.43;-292336.29;-2.79e-09
C_997;0;GmbH;16306;41201;1990;;GKV;126819593.6;126819593.6;4798665.13;430172.07;-430172.85;124532.62;;-0.780000005;-0.779999993;-3.73e-09;50035762.36;30433805.01;0.0;8524812.2;;;;8408349.62;;;;;;116702.37;48983362.8;47571089.91;47322295.51;;;1050305.73;-114111.89;148788.89
C_018;0;GmbH;6406;41201;1991;;GKV;6889896.59;7014532.71;4289786.19;74216.66;-62946.07;20331.6;83277.67;11270.59;11270.59;8.15e-10;3420202.48;2801445.63;0.0;406498.9;;;;;;;;;;710184.95;3319420.16;666979.81;292.37;;;-131218.01;-20354.26;42708.21
C_582;0;GmbH;8056;68320;1993;49.0;GKV;712798.0;712798.0;712798.0;469068.16;-312248.92;16.26;312265.18;156819.24;156819.24;131381.12;7404002.5;6688095.29;0.0;0.0;;;;;;;;;;715907.21;231331.36;218042.64;218042.64;;;379309.03;-2284764.1;381324.81
C_475;0;GmbH;19061;46770;2005;;GKV;4014436.71;3826186.71;1900148.61;62594.14;-20822.04;173.46;20995.5;41772.1;41484.52;33947.5;1010543.88;1277232.81;4089.74;0.0;236097.8;4089.74;;389717.36;;;;;;239821.33;870878.55;322312.92;21653.81;284742.66;;51882.21;-58877.65;-11904.02
C_252;0;GmbH;19061;35100;2005;8.0;GKV;849095.56;849095.56;854752.74;81858.62;-1985.94;10160.45;12146.39;79872.68;79872.68;68515.62;4025854.37;3233216.51;452637.86;200000.0;100000.0;400000.0;200000.0;216468.19;;;;;;140000.0;480599.21;480599.21;350231.65;113502.75;;1404406.45;-973477.01;-108705.77
C_164;0;GmbH;39590;70109;1996;;GKV;601034.59;601034.59;593786.19;277513.74;-266541.01;;266541.01;10972.73;10972.73;-13226.33;7606549.55;594649.32;2659900.23;4352000.0;532000.0;2396378.43;1746000.0;;;;;;;3.27e-11;38523.53;27529.93;27529.93;;;534596.42;0.0;-532000.0
C_316;0;GmbH;38838;1500;1995;;GKV;1952223.41;2110087.3;1133860.39;225187.1;-38985.84;719.88;39705.72;186201.26;186201.26;151504.52;1595329.41;574209.63;559334.61;0.0;93400.0;82012.35;;395509.63;;;;;;24816.26;1343512.41;220975.27;11638.1;;;540525.57;-24796.53;-531054.3
C_388;0;GmbH;6502;52299;2008;60.0;GKV;755777224.5;762632888.5;669316840.4;59492545.49;-32953061.72;10720450.31;60483141.34;26539483.77;16825271.77;12804004.5;1826724339.0;704992326.9;26914750.77;516095164.2;3150770.43;26700000.0;7175000.0;57650477.69;214750.77;;;;;586793998.2;868113324.2;698963449.5;59958770.03;75725812.53;;20721922.33;-47402491.44;37612368.53
C_567;0;Genossenschaft;2826;41103;1993;3.0;GKV;422895.65;422895.65;581581.79;177533.43;;;;177533.43;177533.43;151293.29;7357422.4;4781158.11;0.0;2493125.68;;;;;;;;;;83138.61;318149.66;100775.16;100775.16;;;-3937408.22;4013642.29;-4601.63
C_115;0;GmbH;99428;94999;1991;437.0;GKV;152804.91;152804.91;158345.33;52518.04;-50390.33;;50390.33;2127.71;2127.71;-1250.85;1409342.85;388403.47;209897.94;698282.64;47769.65;209897.94;698282.64;;;;;;;0.0;37231.93;278.25;278.25;;;46029.92;0.0;-47769.65
C_241;0;GmbH;17389;49391;1991;38.0;GKV;353106.58;353106.58;352078.07;17192.78;;;;17192.78;17192.78;-4413.85;7796577.62;5866275.0;0.0;1909296.03;305554.92;;;;;1909296.03;;;;21006.59;347304.49;15678.0;15678.0;;;-10016.32;0.0;-800.0
C_023;0;GmbH;33803;45100;1982;30.0;GKV;333496.51;333496.51;299277.36;28233.85;-23.12;;23.12;28210.73;28210.73;1372.92;5845410.44;5068710.03;0.0;776700.41;;;;;;;;;;0.0;6158.45;6158.45;6158.45;;;-179522.21;0.0;185384.36
C_474;0;GmbH;33729;81210;1980;;GKV;102744018.2;102854355.6;87834503.24;886462.75;-268010.77;48820.83;466831.6;618451.98;578644.98;403199.73;152750483.0;41296082.62;4780296.92;13980045.99;522425.57;2089702.28;8414486.41;3025165.97;;;;;;16540854.01;41668216.73;38220682.42;659733.85;32639570.73;;12701826.2;-16546104.07;2897068.95
C_941;0;Einzelfirma;33604;49400;1998;;GKV;554766.84;554766.84;536704.96;279001.56;-260889.97;;260889.97;18111.59;18111.59;7155.89;5969330.11;292804.6;1100622.97;4575902.54;;;;;;;;;;0.0;273.3;273.3;273.3;;;-4255.72;0.0;4284.39
C_719;0;Sonst. Gewerbetreibende;33649;43912;2004;;GKV;2176270.5;2176270.5;2088125.68;1312714.39;-1196266.66;;1196266.66;116447.73;116447.73;36706.93;24027906.89;1579092.98;4397943.25;18050870.66;1546728.57;4397943.25;14942621.66;87.39;;;;;;5.46e-12;31096.47;87.39;;;;522046.72;0.0;-1028067.79
C_848;0;GmbH;46395;70101;1985;11.0;GKV;228765.16;228765.16;213720.4;133117.12;-127663.63;;127663.63;5453.49;5453.49;399.5;3486320.31;207914.78;620485.36;2655621.22;140000.0;620485.36;2210000.0;67914.78;;;;;;2298.95;70287.09;1626.46;1626.46;;;118545.36;-357446.22;217196.22
C_810;0;GmbH;46399;82999;2005;1.0;GKV;211237.38;211237.38;198835.88;99433.63;-92596.76;;92596.76;6836.87;6836.87;6638.08;2506536.25;143078.3;607619.72;1749799.36;137702.78;607619.72;1652412.16;;;;;;;6038.87;11391.02;3041.68;3041.68;;;-190517.2;0.0;170491.58
C_878;0;GmbH;46325;68201;1950;11.0;GKV;19020.0;19020.0;19020.0;11593.23;-1811.21;359.45;2170.66;9782.02;9782.02;6563.77;75621.65;41403.88;0.0;0.0;;;;;;;;;;34217.77;48082.51;12214.5;12214.5;;;3884.13;-3240.12;9843.57
C_564;0;AG;59425;24420;1914;218.0;GKV;1150438.77;1098390.77;761601.73;73097.94;1859.33;4192.11;2332.78;74957.27;74957.27;47601.62;447319.9;160281.48;101573.84;0.0;;;;36204.71;;;;;;185464.58;225957.3;125413.98;6859.11;116347.06;;57529.16;-60897.79;10525.75
C_416;0;Freiberufler;44141;94110;1863;140.0;GKV;358466.49;358466.49;360744.86;33067.45;-14060.72;10.43;14071.15;19006.73;17260.74;13335.75;387534.88;178437.11;21955.41;0.0;;;;6992.28;;;;;;187142.36;70476.9;61735.26;41618.21;;;22009.92;-140000.0;130723.76
C_308;0;GmbH;44532;47761;1951;;GKV;443138.16;444638.16;446215.43;35289.93;-65.03;59.97;125.0;35224.9;35224.9;25043.32;243337.53;25335.49;0.0;0.0;;;;5240.65;;;;;;218002.04;225975.02;178346.72;96752.68;78044.11;;63941.15;-13958.97;-20000.0
C_768;0;AG;59192;96090;1979;254.0;GKV;283919.49;283919.49;117106.5;-38905.74;4403.37;4402.15;3.19;-34502.37;4853.25;1993.66;261954.24;57771.26;0.0;44192.7;;;;7781.17;;;;;;159990.28;219479.16;210628.7;171920.45;29733.89;;367.33;29347.16;0.0
C_800;0;GmbH & Co. KG;59469;46721;2005;;GKV;254314.92;254314.92;178721.61;-5817.3;-105.12;558.05;663.17;-5922.42;-5922.42;-5966.42;48742.57;23092.06;0.0;0.0;;;;2283.61;;;;;;25650.51;34129.57;8637.14;7334.89;;;23413.72;-12042.57;-18114.53
C_052;0;GmbH;59174;66190;2010;;GKV;2149265.24;2149265.24;1375467.76;119566.87;-3314.25;309.67;3623.92;116252.62;116252.62;81843.3;904061.5;327778.41;28388.75;0.0;132795.95;28388.75;;93509.43;;;;;;547894.34;865163.51;517565.17;130504.05;365454.08;;37007.22;-31110.11;-15129.06
C_414;0;GmbH & Co. KG;44135;96090;2011;4.0;GKV;2496136.73;2496136.73;2528073.68;91978.25;329.96;330.23;0.27;92308.21;92308.21;66013.86;1125652.25;326222.97;0.0;0.0;;;;8405.55;;;;;;799429.28;988211.22;1000938.76;444931.16;;;62940.9;-47289.59;2.33e-10
C_090;0;GmbH;45966;46741;1947;;GKV;764138.11;764138.11;607971.31;17365.13;99.93;99.93;;17465.06;17465.06;12019.97;319794.0;137064.94;0.0;0.0;;;;19513.08;;;;;;182729.06;303146.0;301767.53;181500.47;109115.62;;25870.66;-3205.18;8.73e-11
C_509;0;GmbH & Co. KG;45894;70101;2000;;GKV;657295000.0;669152000.0;333396000.0;-14488000.0;-4834000.0;7419000.0;17021000.0;-19322000.0;-21393000.0;0.0;526021000.0;392928000.0;30500.0;262735000.0;;;;;;;;;;53550000.0;348127000.0;63434000.0;155000.0;;;-2164000.0;-10396000.0;12080000.0
C_574;0;GmbH;58097;93110;1955;75.0;GKV;640145.34;640145.34;614395.34;-17372.32;-56222.69;;56222.69;-73595.01;88707.95;88707.95;761985.23;116252.22;645733.01;0.0;3686.97;;;48358.53;;;;;;4.37e-11;18902.91;16432.4;3717.16;;;144019.61;-74.49;459946.74
C_301;0;GmbH;58093;45320;1982;18.0;GKV;1315324.82;1355324.82;522644.62;47273.01;-1023.45;;1023.45;46249.56;46249.56;29975.27;340975.09;233842.35;0.0;0.0;33587.53;;;168880.82;;;;;;106832.74;297346.8;209812.09;712.84;143722.26;;-16341.54;-9696.55;-5.82e-11
C_130;0;Sonst. Gewerbetreibende;58099;47410;1988;;GKV;9678015.48;31786047.38;6654148.46;1429237.97;-1310276.03;393.53;1316650.32;118961.94;118961.94;62054.53;98305688.16;9612156.88;33593214.34;31537484.47;2155948.11;27913809.3;17152039.15;6045390.25;4692852.92;;;;;13076919.85;35622303.58;1139535.61;683767.18;280844.44;;-11461630.56;-5863783.8;17419765.92
C_508;0;GmbH;58135;94999;1994;;GKV;8773.64;8773.64;8773.64;2750.0;;;;2750.0;2750.0;2530.58;28843.97;3085.05;0.0;0.0;;;;;;;;;;25758.92;28049.97;2240.5;2240.5;;;2808.24;0.0;-2154.64
C_450;0;AG;48324;22210;1969;1299.0;GKV;107783.0;107783.0;107099.09;82176.43;-11371.9;;11371.9;70804.53;70795.91;66893.42;138984.34;100659.87;0.0;3951.13;;;;;;;;;;34373.34;138984.34;6882.28;6882.28;;;364197.95;0.0;-383574.33
C_751;0;GmbH & Co. KG;32312;49320;1996;;GKV;11841838.45;11841838.45;1787006.09;87990.63;2713544.22;42937.0;846500.96;2801534.85;2801534.85;2801362.85;174096492.9;27035300.57;2362693.5;31405.29;;;;;;;;;;136760489.0;2478415.54;1426647.46;655458.7;;;4019641.14;-1022628.92;-2985482.16
C_096;0;GmbH;58708;35100;1897;124.0;GKV;213672.42;213672.42;157421.95;20836.84;-4973.57;1248.38;6221.95;15863.27;15863.27;15604.27;163320.96;33840.42;47480.54;82000.0;9000.0;47480.54;82000.0;10186.76;;;;;;3.64e-12;90503.44;22615.94;1081.27;;;10975.28;-2245.96;-1799.1
C_770;1;Freiberufler;32457;71113;0;;GKV;241456.04;216900.58;200011.33;67546.04;-35436.81;7786.89;43492.11;32109.23;32109.23;20807.15;1429971.76;915272.88;0.0;0.0;;;;;;;;;;514698.88;639035.0;639951.26;7466.24;24518.87;;14391.18;-7.09e-11;1204.28
C_966;0;GmbH;48624;28410;1975;299.0;GKV;1869790.49;1869790.49;1478265.19;99753.79;659.67;672.02;12.35;100413.46;103413.46;73528.81;920625.97;192967.94;0.0;0.0;;;;;;;;;;727658.03;813236.32;771570.01;492761.1;266564.75;1198.93;69245.22;-35363.29;-86872.02
C_402;0;GmbH;46325;86101;1981;1068.0;GKV;5911605.95;4304732.28;97303.91;-37139.99;-812.92;;812.92;-37952.91;-37952.91;-38239.91;2701528.63;2693393.09;8135.54;0.0;;;;100580.7;;;;;;-3.64e-12;2663846.5;87057.71;74448.67;;;-71688.69;-6177.1;312.9
C_283;1;GmbH;48151;70109;1989;544.0;GKV;5324693.23;6087457.41;4742873.75;330536.25;-178140.5;1698.95;179946.81;152395.75;152395.75;89951.52;4695941.75;3164147.61;215033.32;233693.08;1099717.15;188237.18;233693.08;572460.44;;;;;;483067.74;4389755.34;456556.55;115696.08;264501.32;;-375076.43;-50953.07;533017.36
C_665;0;GmbH;48599;52291;1991;;GKV;28625265.56;28625265.56;23578573.54;9957466.37;-183453.86;14500.22;197954.08;9774012.51;9774012.51;6367682.05;44024998.49;15425585.21;0.0;3172758.0;;;;137705.22;;;;;;23602897.16;14418123.74;14540331.29;4665253.66;2042578.23;;14238308.13;-12442069.28;-53999.99
C_427;0;GmbH;48565;71122;1991;;GKV;985414.46;985414.46;153261.32;79235.84;-1341.43;65.89;1407.32;77894.41;77894.41;77894.41;153471.11;24392.69;0.0;0.0;;;;;;;;;;129078.42;97545.61;53565.98;48366.31;;;-313.79;-8087.24;-83195.21
C_967;0;GmbH;48565;87100;1994;457.0;GKV;31073001.62;31073001.62;31343846.57;7194046.15;-5384080.48;151181.94;5535262.42;1809965.67;1228919.67;529055.16;52167630.19;6625456.19;0.0;45522174.0;;;;134155.06;;;;;;20000.0;52138491.13;51541630.19;;;;885880.75;0.0;-885880.75
C_050;0;GmbH;48703;38320;2001;;GKV;36638.81;36638.81;36638.81;-3396.54;-21226.04;;21226.04;-24622.58;5377.42;2977.95;1028100.49;309742.07;621513.68;0.0;;;;;;;;;;96844.74;7241.56;4757.77;4667.77;;;30195.19;0.0;-23549.37
C_222;0;GmbH & Co. KG;48599;68102;2006;;GKV;27171865.24;27171865.24;992765.24;-322576.56;49.14;49.14;;-322527.42;-322527.42;-356790.05;23651426.39;17391581.97;0.0;0.0;;;;1323185.9;;;;;;6259844.42;23640692.14;11211524.27;2529987.58;8679966.92;;-7683045.38;-12678.31;6575000.0
C_421;0;GmbH;59929;46712;1986;58.0;GKV;7434933.27;7417590.27;3307108.8;52425.2;10851.25;21151.39;10471.49;63276.45;63276.45;26574.54;9382341.14;4984946.46;327394.27;0.0;;;;4269457.49;327394.27;;;;;4070438.86;6160567.51;4440005.51;2118090.96;1401512.85;;558525.7;-261917.61;3204.87
C_859;0;GmbH;33102;71122;2002;11.0;GKV;169539000.0;169539000.0;2725000.0;1988000.0;6000.0;22000.0;16000.0;1994000.0;1994000.0;1864000.0;21177000.0;13640000.0;0.0;0.0;;;;6574000.0;;;;;;7537000.0;21177000.0;21177000.0;44000.0;19577000.0;;-88053.0;0.0;-452.0
C_293;0;GmbH;57076;41201;1898;173.0;GKV;43284562.86;43284562.86;26252584.72;-975010.45;963549.29;6125.96;490902.0;-11461.16;-11461.16;154982.13;31383167.47;7609586.7;6932000.0;9845624.02;1100000.0;6932000.0;9642680.02;1873327.94;;;;;;6995956.75;9203254.54;7606337.4;1084012.48;;;1567055.99;-4191310.43;3488265.99
C_415;0;GmbH;57072;47430;1991;54.0;GKV;44775034.08;56207825.31;16921738.87;3695150.76;-208246.87;40514.46;248761.33;3486903.89;3486903.89;1961605.54;22323168.64;75225638.14;0.0;0.0;;;;3574866.21;;;;;;6000000.0;22027931.27;19954861.5;16597867.68;3348702.45;;-6788883.38;-131398.84;2408687.53
C_489;0;GmbH;45525;35220;1987;37.0;GKV;3435954.63;3435954.63;2799223.14;683732.32;-13163.72;178779.14;191942.86;670568.6;670568.6;470933.36;17625765.9;10287679.36;0.0;0.0;;;;;;;;;;7338086.54;5137727.0;325344.54;130523.93;;;1505814.07;3526325.38;-7505599.14
C_543;0;Sonst. Gewerbetreibende;45527;43911;1998;;GKV;425895391.1;425895391.1;447282834.3;2594283.26;-2362767.44;71570.05;2435137.49;231515.82;231515.82;56237.14;292645777.8;66741536.61;22422281.18;34145267.88;7289000.0;20550127.71;21577000.0;8882426.79;;;;;;79413452.21;42039152.34;40954806.48;9507644.24;28422097.08;;9448131.73;-9586351.44;6063713.69
C_612;0;GmbH;45525;52299;2007;;GKV;46648397.32;47465529.61;20785071.8;363975.14;525209.48;371921.82;92711.9;889184.62;889184.62;563418.19;23208821.91;6987252.65;133946.64;974644.1;782417.32;133946.64;83040.1;906514.04;;;;;;14650889.94;15620294.13;13266467.31;1187560.31;1956855.35;;447235.1;-803193.88;188826.24
C_033;0;GmbH;52068;41000;1981;14.0;GKV;656002.31;656002.31;621037.03;218915.34;136.96;136.96;;219052.3;219052.3;0.0;400428.78;349299.59;0.0;0.0;;;;2696.97;;;;;;51129.19;394196.19;395063.78;3.09;29564.07;;93651.81;-3800.76;-89851.05
C_791;0;Genossenschaft;52249;68201;1902;8.0;GKV;66525756.8;67725210.4;49225531.88;-8712524.25;-443913.97;123655.32;567569.29;-9156438.22;-9156438.22;-9299422.27;62757834.59;64133309.94;0.0;74441.0;;;;;;;;;;8400000.0;28611781.45;14593714.16;6932114.41;;;-25809087.85;-1379652.63;25572892.53
C_868;0;GmbH & Co. KG;52159;73100;1994;;GKV;18502064.9;15961614.8;2476559.8;1003753.2;-357268.45;1637.0;358905.45;646484.75;646484.75;535574.8;9828654.54;6154764.98;1306652.55;0.0;1060004.52;1306652.55;;444518.2;;;;;;55000.0;9510209.74;2022720.64;1206245.65;;;1676385.89;15806.42;-527557.79
C_938;0;GmbH;52399;25735;2000;;GKV;4395739.95;4712627.59;3043569.6;404725.79;-74444.68;7320.0;81764.68;330281.11;330281.11;233501.74;8898408.31;5479502.6;0.0;0.0;;;;67402.37;;;;;;3418905.71;6588423.95;1298495.98;20128.7;53135.04;;27226.95;-152323.31;132947.99
C_354;0;GmbH & Co. KG;52511;35112;2009;;GKV;447400.08;443400.08;308902.72;19656.58;-9916.58;686.19;10602.77;9740.0;8060.0;4795.47;240329.27;201252.41;0.0;0.0;;;;;;;;;;39076.86;217444.77;38538.72;3558.11;;;-5140.92;-3314.09;13379.55
C_551;1;GmbH;53115;27110;1998;191.0;GKV;16306348.7;11951174.09;2118099.15;-129830.13;-158112.53;646.26;158758.79;-287942.66;-287942.66;-292198.32;8706720.08;8002725.33;75977.52;301266.16;5179457.05;25866.41;301266.16;1335261.17;;;;;;326751.07;8514274.85;1517273.93;17492.56;1323689.85;;-1833564.04;-5465.74;121655.74
C_808;0;GmbH & Co. KG;53881;25620;1971;;GKV;833149.21;1156169.05;861817.0;98667.52;-46942.21;299.62;47241.83;51725.31;51725.31;33349.29;983926.44;1151078.8;0.0;0.0;;;;;;;;;;19552.64;338085.83;119713.67;1591.09;102128.18;;128834.82;-15003.65;-7398.76
C_323;0;GmbH & Co. KG;53809;49410;1954;;GKV;22704000.0;30912000.0;12327000.0;-2004000.0;-65000.0;4000.0;69000.0;-2069000.0;-2069000.0;-2563000.0;45322000.0;45322000.0;0.0;0.0;;;;;;;;;;0.0;28566000.0;12336000.0;5226000.0;5606000.0;;2609000.0;-352000.0;-1793000.0
C_397;0;GmbH & Co. KG;53879;22230;1969;;GKV;757717.37;711707.37;286819.67;63436.32;-8504.62;197.18;8701.8;54931.7;54931.7;51326.45;388408.13;124948.0;69548.55;32874.61;46555.83;69548.55;32874.61;52908.44;;;;;;93001.97;164411.63;58591.94;9292.53;;;61750.34;-6639.53;-47260.2
C_600;0;GmbH;53604;96090;2010;;GKV;63565982.12;63565982.12;9857666.76;631243.35;-236931.02;163768.27;304421.32;394312.33;394312.33;160685.91;28765327.8;16070493.99;2385063.16;1341700.86;7478161.92;1857794.42;928026.86;2318426.69;;;;;;8968069.79;16321004.38;5156106.8;57022.18;4506465.77;;1254681.8;-646099.71;-689204.8
C_980;0;GmbH;40211;68310;1961;35.0;GKV;58200.0;58200.0;60190.0;32720.85;-20453.36;0.53;20461.39;12267.49;12267.49;10716.6;484025.81;484025.81;0.0;0.0;;;;303.45;;;;;;;18811.99;1863.97;1863.97;;;43495.32;-71700.0;-280752.25
C_747;0;GmbH;40479;35113;2008;61.0;GKV;1460117.23;1460117.23;1461391.99;88739.5;-3602.52;;3602.52;85136.98;87819.41;61573.98;496010.83;360124.54;0.0;0.0;;;;32028.89;;;;;;135886.29;333278.08;248598.03;206437.64;;;129799.58;-120048.96;14141.08
C_422;0;GmbH;47259;52291;1928;;GKV;4114826.86;4159379.97;1056933.77;378544.94;-2209.22;;2209.22;376335.72;376335.72;274775.58;1111813.19;872412.52;48265.19;0.0;44452.3;;;510764.52;;;;;;181861.71;923611.36;871168.45;274304.43;;;86803.68;-128787.82;-7317.78
C_948;0;GmbH;46446;53200;1987;38.0;GKV;3022936.16;3072936.16;1675908.26;67010.85;-25356.88;235.54;26679.93;41653.97;41653.97;24403.0;1357231.97;492209.47;260000.0;254685.53;124861.55;;;133876.04;;;;;;349481.48;937981.38;703831.27;6715.41;661161.27;;128405.06;-70890.92;7.0
C_835;0;GmbH;46446;46693;1994;25.0;GKV;2782839.08;2782839.08;3195758.46;1326652.43;-191054.09;;191054.09;1135598.34;1135598.34;0.0;24708380.19;24661389.19;0.0;21991.0;;;;94549.17;;;;;;25000.0;2841285.74;12597.52;12597.52;;;2357298.98;-597792.91;-1748146.75
C_400;1;GmbH;45141;43341;1985;;GKV;281599.71;281599.71;407019.06;142106.81;2178.12;10713.81;8535.69;144284.93;144284.93;143199.57;598720.04;598720.04;0.0;0.0;65579.92;;;117615.47;;;;;;0.0;33604.75;5800.17;5800.17;;;44349.91;5886.71;-1.16e-10
C_909;0;GmbH;45138;69204;1999;;GKV;2544.28;2544.28;464830.61;-152664.82;139803.1;166821.09;201195.0;-12861.72;-12861.72;-13743.63;6884766.19;138327.6;16908.83;4296000.0;;;;;;;;;;2433529.76;6780275.19;6780675.19;1736791.36;;;950070.5;566.0;-4.66e-10
C_730;0;GmbH;45355;46190;2001;11.0;GKV;10078271.55;10260045.48;2934224.05;354237.29;-263903.39;1867.15;265770.54;90333.9;89333.9;45821.29;8854661.34;2197698.58;2605031.45;2980185.52;743293.44;2605031.45;2980185.52;608066.23;;;;;;1071745.79;6979531.84;921534.44;118202.56;668263.59;;377630.55;-741692.11;276823.48
C_934;0;GmbH & Co. KG;45128;64200;2010;;GKV;381976947.9;381723547.9;79021422.39;9952335.38;2719447.91;85227.71;211478.74;12671783.29;12671783.29;-66819.12;96247047.85;94977276.53;511291.88;0.0;;;;9281160.92;;;;;;758479.44;84301233.53;66606357.78;1632220.3;11002290.89;;13054247.05;-1765121.37;-10587545.54
C_318;0;GmbH & Co. KG;45307;68101;2007;;GKV;1152000.9;1152000.9;1152100.9;588657.73;-376068.41;35.0;376103.41;212589.32;212589.32;143481.12;12120350.96;5772067.49;4887995.56;0.0;1032964.23;;;;;;;;;1460287.91;10614.01;0.0;;;;499978.9;-920299.12;261099.26
C_041;0;GmbH;56727;43911;1959;;GKV;3618851.43;3838134.47;3469199.97;-22573.24;22573.24;6295.69;11011.08;-2.91e-11;7.28e-12;-2.91e-11;2916945.96;1985047.96;0.0;231898.0;;;;8639.94;;;;;;700000.0;2916945.96;1299546.59;233504.0;136775.96;;-805612.92;0.0;0.0
C_588;0;Genossenschaft;50668;64193;1927;576.0;GKV;129901.25;129901.25;136005.44;-816.66;-1410.97;389.03;1800.0;-2227.63;-2227.63;-2661.63;44560.06;44560.06;0.0;0.0;;;;;;;;;;0.0;35962.71;35745.21;26761.83;;;18109.89;-12515.45;0.0
